5930	1148	4.147
4786	1127	3.362
4747	1542	3.445
2360	3861	3.751
4329	3210	4.202
2025	1014	3.896
5031	2174	3.504
4315	2406	2.992
951	500	3.945
4413	1682	3.996
1744	3668	3.723
5209	2355	3.449
5363	3834	3.575
1660	1247	4.528
3602	3555	3.940
4592	1094	3.592
5893	3256	3.962
5271	1241	2.298
3582	852	3.362
2423	89	2.970
3023	380	3.440
4158	276	2.491
3941	785	3.608
4443	1320	3.426
5020	1299	4.779
1119	3699	3.419
2378	95	4.353
1521	2194	4.243
5517	1639	4.574
3302	1911	3.440
1062	852	2.458
1655	733	3.987
4031	886	1.377
1984	736	3.549
2390	1945	4.758
5022	1293	3.738
4628	176	4.121
5400	1230	4.275
4354	2245	4.032
1395	2997	2.860
1699	3070	4.492
4061	140	2.662
1383	1253	2.617
4110	2459	3.938
4597	3273	3.625
3569	2716	3.930
4415	994	3.960
86	208	2.817
5	1794	3.711
1102	2081	3.908
3297	2384	1.345
2229	2613	3.360
546	2858	4.477
5934	1147	3.249
655	1997	4.292
3377	1320	2.398
1550	225	4.206
5617	3591	3.638
2157	3671	3.926
4630	3578	3.560
4292	1217	3.683
2765	1873	3.253
672	2716	3.657
3893	1221	3.692
3588	3101	4.338
5320	3081	3.343
1356	1939	3.923
3065	1352	3.366
2568	3852	4.209
5498	122	3.613
1654	339	3.242
1233	3685	3.117
1559	2078	3.947
1087	2396	3.926
2521	3359	4.094
2112	172	2.177
1559	110	4.072
3843	1010	3.008
1889	1459	3.587
1987	2500	3.519
4187	606	2.579
4329	2702	3.368
2822	2706	3.477
5773	3825	3.140
5565	3527	4.447
2433	1	4.213
1934	2095	2.892
3699	2666	3.889
5799	2329	3.802
2249	3902	2.674
2825	417	3.855
4370	1391	3.709
1983	2137	3.023
4738	671	3.709
1531	280	2.596
527	2140	4.379
1316	3649	3.334
1450	1374	3.970
3476	1584	3.874
3968	1959	4.366
5738	1961	3.998
1046	507	3.042
1952	450	4.081
4576	25	4.087
902	1614	3.591
3769	1527	4.536
4434	171	3.155
844	3549	3.934
5717	1278	3.779
1970	3298	4.296
1172	2433	3.394
87	2096	4.509
1879	3252	4.174
5381	111	3.687
5025	1408	4.125
597	2942	2.926
3262	3948	3.228
3310	909	4.617
5732	1603	3.796
1533	541	4.521
5534	1225	3.951
5082	1876	3.255
1036	2147	3.155
410	306	4.317
3873	725	4.062
5142	25	3.604
4941	3399	1.630
2565	593	2.491
2438	782	2.119
5187	1562	2.428
4916	2712	3.875
2521	3680	3.779
2143	1957	3.175
3879	2485	3.777
2456	289	2.813
1062	2782	1.908
682	2360	4.111
1680	1127	4.230
2478	2194	4.160
5532	2803	2.955
3605	1958	3.358
2799	3704	4.081
194	3071	4.125
4816	151	3.938
1637	1641	3.685
70	923	3.349
3181	3911	3.636
194	1580	4.102
2272	1401	4.160
1128	36	3.743
2490	2357	4.045
5469	3594	3.787
4157	28	3.800
5627	3671	3.134
2366	2469	3.372
3758	785	3.508
5713	2455	3.328
2609	3033	3.357
2217	587	2.706
2154	2	2.830
5279	3745	2.800
637	2290	2.728
1585	1059	3.519
3978	2926	2.430
4724	3113	2.736
728	3357	4.283
1425	2023	3.017
5878	764	1.638
2980	736	3.792
2384	2006	4.285
4997	2248	3.842
4450	1097	4.421
2443	1419	1.291
4003	3418	4.058
4337	585	4.013
1533	485	2.245
2188	2716	4.675
1595	160	2.491
3441	1835	3.523
5542	468	4.162
5892	1859	3.792
2141	608	4.281
3844	2028	4.702
5863	2161	3.709
5186	3176	3.887
5007	942	4.315
1817	140	3.577
2420	3740	2.389
4226	3160	4.151
2108	36	3.632
1767	3147	3.247
5692	2412	2.453
2163	3104	4.300
2329	3036	3.500
3963	2396	3.319
4590	1262	4.532
4366	968	4.104
2749	3219	3.500
1780	1148	4.158
2101	2384	4.285
2032	3699	2.564
1814	2528	4.004
1630	1285	4.174
2909	3276	2.947
2440	2761	4.000
5588	3703	3.725
92	2108	3.630
5172	1234	3.962
2278	2858	4.243
1891	3468	4.174
5617	3545	4.225
5289	1754	2.317
1486	788	3.828
3360	2087	4.323
3497	1704	3.834
1497	3742	4.055
5509	260	3.866
677	2723	3.700
1964	2125	3.885
2217	1231	3.742
1359	1232	3.960
210	2272	3.615
5661	3481	3.651
582	1445	3.581
2323	1306	3.828
4607	1569	2.236
3074	1192	3.053
5183	780	3.866
2050	2572	4.100
928	2378	1.358
1506	3712	4.153
2249	597	4.038
647	3098	3.658
2769	2273	3.819
5825	1036	3.591
1568	1953	3.842
4239	2066	4.677
4409	3320	2.302
2756	152	3.196
3974	3101	3.492
387	1407	4.074
4413	1094	3.917
5042	3257	3.421
2761	3441	2.828
125	3095	3.489
2715	3863	3.625
859	150	4.064
5628	2324	4.647
3809	3882	3.492
4869	2978	2.698
361	155	3.440
3550	2406	4.338
1048	150	4.317
1498	2761	3.830
5892	2132	4.489
114	2291	3.894
2353	3608	4.153
4900	2060	2.332
2107	2004	2.175
2351	2188	2.583
4536	1596	3.885
4778	1911	2.885
133	3039	4.230
3301	208	3.683
4308	800	4.062
691	733	2.491
5513	1220	3.509
484	2788	4.438
1358	153	3.357
252	1935	4.236
3326	1907	3.896
3452	922	4.206
2088	1125	3.649
3720	3258	3.379
693	3235	2.881
3175	1569	3.060
1134	3152	3.458
2040	3784	3.581
3919	1617	3.747
3376	2647	1.547
4743	2335	3.500
2020	3760	3.936
4053	1633	3.523
4239	2599	4.683
4922	1955	4.091
483	318	3.825
5949	3594	1.821
2960	1036	4.672
4925	2804	4.391
4193	2454	3.594
5271	2702	2.387
532	515	2.998
3255	50	4.630
2577	3325	2.830
3699	1222	3.828
1792	376	3.489
3576	1207	4.658
3535	2424	3.166
5492	3947	4.064
515	2338	2.030
4978	2571	4.730
2751	3081	3.042
843	3437	1.672
84	810	1.675
2519	1641	3.649
5365	350	3.181
569	892	2.817
5066	1678	3.428
2019	1732	3.019
5979	1956	3.630
1154	3705	2.549
63	1920	2.075
2652	3082	2.781
2444	260	4.085
2993	1270	4.309
1291	594	3.775
2638	1228	4.406
2154	1810	3.464
548	1079	4.215
2730	3145	2.747
843	351	2.977
3925	1167	3.213
2534	1245	4.115
4743	1292	3.877
2420	1080	3.647
2993	2455	3.625
2737	2971	3.891
2073	1379	3.623
2268	546	2.728
1712	2294	3.130
1619	3717	3.385
4878	3623	3.260
4741	1985	2.475
1611	535	3.215
1316	2141	3.328
3516	3396	3.470
537	673	3.672
3125	1701	3.302
1988	3024	2.598
2966	2947	3.804
3163	2942	3.260
1855	2135	2.400
3991	1784	4.394
3102	110	3.909
2398	1542	3.413
4158	2532	3.075
204	2359	4.023
4053	3060	3.764
394	2467	4.113
3964	750	4.408
3437	3181	4.070
5464	3763	4.479
5513	457	3.832
5986	2762	4.264
5602	1327	3.698
5152	1484	2.564
1080	1090	3.636
2940	2616	3.198
3417	2080	4.306
3010	198	3.653
3155	377	4.270
3625	3753	4.445
613	1094	4.523
2107	1179	3.100
2863	1288	3.779
4836	605	4.053
3688	105	3.713
6039	1090	4.426
3902	2453	4.308
5289	3441	1.315
1971	3396	3.845
5535	3565	4.015
2391	376	3.685
221	34	3.625
2309	1380	3.298
2349	3508	4.515
3153	586	2.785
1807	3153	3.317
3552	2431	3.149
3451	1997	4.575
5987	3873	3.817
5207	2633	3.909
640	1596	3.911
5085	1941	4.108
1929	3072	4.315
4756	2194	4.287
3339	524	2.664
1855	3264	2.379
4538	1301	3.674
2034	1214	3.502
3737	3254	3.813
1	2384	3.389
2737	1949	4.091
1582	3176	3.700
2042	1727	3.474
3632	3408	4.109
3031	3918	3.283
617	1198	3.911
1268	1270	4.072
921	1754	2.783
5891	1997	4.006
4913	1097	3.134
4271	2735	3.117
2478	2521	3.087
3622	1353	2.406
3869	3476	3.860
1532	585	2.989
660	1923	4.062
4708	3793	4.089
3073	1	4.068
87	2090	4.436
1123	733	3.423
4929	1408	4.228
4607	1381	2.158
1506	1214	4.272
2952	1233	4.632
3217	3744	3.542
1880	2912	3.681
4769	707	3.157
471	954	4.175
4164	3943	2.868
592	2947	4.174
5716	830	4.462
1547	913	4.713
1533	1485	2.192
1864	1358	4.545
4642	3896	3.757
1576	595	2.743
422	838	4.025
5565	3039	3.825
1436	388	2.658
5447	1288	4.277
3655	6	3.551
5976	1101	4.540
437	2324	3.904
2025	3208	2.068
4394	653	3.238
5122	1210	4.015
4817	3091	4.666
3987	1377	2.849
992	2791	3.991
3024	1307	3.817
2770	1088	4.136
5722	2722	2.375
391	2107	1.204
5827	3747	3.515
4592	2640	2.375
5243	2134	3.017
4343	3000	4.128
2933	2132	4.094
4830	2268	2.960
3065	413	3.058
119	2413	2.806
5113	1250	4.662
2042	1208	3.985
1872	2302	4.094
4942	1639	4.521
2168	85	3.343
1635	2806	3.377
5339	3406	3.749
3953	338	2.719
686	3219	3.823
519	1261	3.323
2650	2471	3.087
5224	1339	4.006
4457	2406	3.870
2548	1090	3.736
1953	1701	4.226
1463	3677	3.449
4977	1580	3.689
1368	3249	3.394
2017	105	2.902
2554	903	3.932
1227	780	3.464
1066	1727	3.753
4433	2580	2.683
3016	2788	3.783
1187	1230	3.925
3285	1527	4.011
3968	1280	3.898
4767	945	3.572
1713	1233	4.472
2092	2402	3.894
4308	1875	3.845
5815	1246	4.092
81	516	3.879
3264	454	4.145
1704	1983	3.743
5417	2990	3.570
2441	1610	4.417
1316	3040	3.147
5122	2145	3.753
4060	3753	2.604
4786	2657	3.796
3583	23	3.275
1316	1962	3.400
2225	2137	4.213
1718	1405	3.096
5831	2412	4.123
3012	1251	4.330
128	1721	3.826
3075	1755	3.826
5437	2034	2.525
324	1303	3.808
5003	1358	4.223
6036	1788	3.242
4743	2064	3.902
1255	1641	4.298
2042	2016	2.492
3953	3401	2.598
2485	2000	3.925
5510	185	3.142
3802	450	4.058
1347	3301	3.760
40	2640	3.296
4685	1377	2.770
6	338	1.519
5475	1240	3.006
2450	3113	2.889
1113	1148	3.511
1359	705	3.926
5075	3514	3.692
3854	3173	3.000
880	593	4.443
4840	223	4.317
2404	2863	3.202
167	1246	3.679
1432	2719	3.098
2524	2458	3.932
1590	1266	3.774
5221	519	2.087
4992	1391	2.849
1799	1382	3.387
2642	780	3.745
2367	1610	3.630
4891	1546	3.596
2765	593	3.209
3377	2268	4.070
5508	1674	3.604
1706	2815	3.006
2817	381	3.557
355	1069	2.462
2726	368	3.891
2220	353	1.992
3361	480	3.255
4797	1101	3.392
1706	3543	3.177
5483	1263	3.772
2770	1376	3.528
5396	1288	4.566
1012	291	2.334
1965	593	4.013
1943	1347	3.687
3146	2707	3.319
4006	1385	2.938
1576	265	3.055
3132	952	3.889
2913	2858	4.040
4587	1183	4.298
4079	1633	2.940
4781	3074	4.068
321	3261	1.881
3943	2120	3.464
490	1248	3.777
1941	1198	4.323
4806	1680	4.457
5892	111	4.753
629	1517	3.983
82	858	2.836
2197	1970	4.421
3055	1732	3.402
2974	2738	3.719
759	2478	2.909
3075	2353	4.119
4354	2255	3.160
1256	1894	3.260
2591	457	3.911
958	2926	3.591
629	2540	3.496
4199	953	4.742
2810	1210	4.202
1394	3098	3.389
2933	832	3.357
2458	534	3.438
4712	356	4.111
3414	1387	3.298
297	2206	4.183
5224	2622	4.564
4636	1213	3.594
3051	306	3.719
4620	1172	3.883
5579	3156	2.958
2271	2527	3.658
5703	1291	4.268
3590	2297	3.106
2526	1015	3.621
419	2987	4.075
1535	2369	3.396
4988	3827	3.700
4361	2107	3.664
5868	669	4.209
1371	2311	2.902
3596	2529	3.842
1060	1244	4.326
3012	1947	4.287
5440	171	3.189
1473	3719	3.181
3403	2460	1.887
3949	1230	4.464
457	2609	3.757
5086	235	3.170
4885	3534	3.813
246	2748	1.281
3701	3638	3.992
5498	2000	4.625
1368	1387	4.079
2920	2672	3.655
3925	367	4.043
1225	593	4.308
192	1204	4.458
326	1356	3.496
3187	1285	3.911
4921	1907	3.989
4891	531	1.955
5289	852	2.770
25	2393	2.853
930	1624	2.917
863	2676	3.300
1481	930	4.432
294	112	2.649
1113	1476	3.223
3711	2899	2.428
1593	50	4.749
5130	553	4.168
2453	3729	3.755
691	21	2.717
845	608	3.330
3958	260	4.553
5559	3911	4.308
777	1136	3.975
3238	2373	2.040
4455	3412	4.300
1594	3074	2.943
201	2268	3.728
4352	1377	3.557
3869	3910	3.370
2433	380	3.855
3055	2114	3.191
1661	2110	3.272
3661	1619	3.532
5923	3755	3.391
2908	3578	3.687
3418	1457	4.379
5848	2599	4.191
5256	2322	3.281
2054	2700	3.904
3107	783	3.430
3703	2407	3.930
5816	2918	3.832
2843	1219	4.183
5595	745	4.734
4879	1294	3.534
3175	2412	2.811
246	2327	2.474
1670	223	3.658
46	914	4.319
2013	1047	4.111
3052	2571	3.809
3541	420	3.566
5858	750	4.068
751	3543	4.147
3708	2272	3.379
530	920	4.692
3504	3334	3.934
3992	1361	4.072
1934	293	4.374
2532	380	3.698
3163	3198	3.991
5837	95	3.351
752	3559	4.032
2708	2428	2.647
4495	1394	4.034
1968	111	3.504
167	2985	3.506
4089	1078	4.287
3984	3801	3.960
3074	1247	4.355
2642	595	4.132
4616	22	3.138
4396	3773	3.468
1137	2028	4.664
2163	1963	4.394
2840	3724	4.381
91	1663	3.094
153	605	2.598
994	968	3.453
2969	2144	2.868
4454	356	3.494
3968	3112	3.896
1154	1225	3.681
4990	1193	4.645
1030	3083	3.811
5787	2193	3.774
2346	1674	4.117
263	2495	3.604
4743	296	4.045
3187	1018	1.996
770	454	3.123
1174	1131	3.843
503	1285	3.755
4166	3206	3.177
4891	1201	2.998
5843	2890	3.760
2832	836	1.913
537	519	2.692
92	3408	3.453
4975	648	3.594
382	344	3.443
2000	24	3.811
405	2702	3.106
747	2692	4.575
2776	1717	2.121
4157	1345	4.053
4012	3893	3.325
1592	3952	4.170
4590	1956	4.381
5322	3671	3.960
1500	1580	3.534
5739	1968	3.742
3798	1254	4.802
1760	1293	4.426
3420	2325	2.491
5231	1372	3.255
1635	3157	3.981
2901	2088	3.777
3758	3688	2.870
1137	1873	4.517
3860	1224	4.262
84	3479	3.598
3582	2359	4.455
1772	2145	3.464
2625	1047	4.008
5698	1198	4.357
1986	1731	1.392
1732	1020	3.774
3132	2946	3.553
3627	2083	4.230
4196	22	2.425
4665	2716	4.194
4814	608	3.596
673	2600	3.545
2445	1041	4.789
80	3082	2.938
5485	1372	3.579
416	2797	3.372
4335	1179	3.834
5139	3638	4.079
941	1078	4.025
4236	356	4.234
1306	1950	3.751
2434	3699	3.447
216	1111	4.383
4439	1240	4.336
3262	3741	4.494
2565	1721	3.438
5041	163	4.428
4000	2622	3.726
2199	366	2.232
3963	2716	3.513
2273	2253	2.792
673	457	3.698
4176	1784	3.534
2611	1233	3.715
5837	2081	3.855
2733	2517	2.909
4344	597	4.700
5580	3203	3.094
4868	3176	3.787
331	1200	3.438
2869	3148	3.319
4571	3299	2.483
607	1356	3.675
4685	2321	2.549
4777	307	3.868
2966	594	3.974
2038	3624	3.692
5187	2688	2.930
1091	778	3.577
1759	3619	3.421
785	1485	3.002
1595	1194	3.151
3451	2900	2.579
1780	1356	3.753
4984	3070	2.472
3910	3256	3.468
1689	1441	3.479
1533	435	1.892
3134	2763	3.787
2299	2797	4.098
2173	543	3.264
3950	1911	3.685
1741	2687	3.740
1872	1642	3.025
5172	1762	3.898
4073	1210	4.145
5773	1271	3.662
274	3703	4.043
3375	1747	3.943
1088	280	3.636
4593	2072	3.455
635	2469	3.289
5042	544	2.553
1226	969	4.709
1711	265	4.036
1313	1894	3.223
2825	1590	1.798
2008	3697	3.298
1020	1373	1.785
5234	741	3.245
2415	3692	2.692
1002	1248	3.691
2815	3424	4.317
4869	3861	3.302
2074	1	3.477
363	1273	4.243
1544	3698	3.442
2402	2485	2.926
2049	647	3.845
1999	1961	3.579
2360	2915	4.032
1386	417	3.483
4417	2949	4.030
5712	2302	3.223
2532	541	3.909
1993	1387	3.434
5825	1955	3.347
2268	1517	3.666
3992	916	3.928
5905	2034	2.549
4955	6	4.385
4370	3199	3.583
5420	1972	1.611
670	1188	4.351
5655	3265	3.332
3737	3194	3.494
1353	260	4.143
1232	728	3.817
2923	1284	4.175
1977	2035	2.411
3952	2427	3.447
4361	1373	3.443
4345	2000	4.438
4953	3895	2.447
4894	898	4.236
1351	362	3.106
2798	1272	4.483
3106	3698	3.636
3657	2046	3.138
1605	2018	3.862
1118	296	3.642
1062	2291	3.860
4583	1688	3.368
645	2657	3.209
3652	2949	4.223
609	1252	4.494
2278	3037	3.711
1359	3949	3.858
2566	230	3.234
5478	1073	3.223
4848	1276	3.353
1535	197	3.474
2423	2450	2.228
4365	3928	3.575
3069	2428	2.625
2212	1222	3.732
1226	2571	4.389
3376	586	2.064
198	1032	2.485
3864	1396	3.349
5081	1682	4.198
1011	2770	3.972
5825	3194	3.274
1368	2427	4.625
3188	2371	3.940
521	1459	3.928
3965	3948	3.613
2756	2717	2.825
4838	2912	4.089
4356	1256	3.481
4901	2560	2.806
2455	953	4.102
5816	2616	2.604
1465	1961	4.232
3215	1394	3.549
959	2542	2.508
1696	1179	4.002
2049	589	4.204
4116	3365	4.094
4374	2816	2.145
4260	2253	3.353
1547	50	4.211
2721	272	3.853
941	3668	4.651
272	1805	3.947
1064	2022	4.475
2420	1394	2.775
1115	1569	3.319
598	3343	2.989
4396	3608	3.879
4891	904	3.774
3187	2443	3.077
4394	20	2.443
2284	2034	4.398
995	3102	3.479
1790	440	3.360
3586	2454	3.015
5	2949	3.398
1481	21	4.123
760	2724	3.285
1848	1711	3.853
4394	3835	2.815
5331	1580	4.102
5801	3654	3.328
1533	520	1.577
611	933	4.387
4158	1095	3.736
3935	1515	1.364
3943	836	2.308
163	2139	3.975
428	2396	3.674
5142	1035	4.126
3661	920	3.758
4283	3271	4.181
2689	188	3.987
4857	227	2.636
2207	1855	4.092
4921	252	3.585
758	3578	3.753
3949	1682	3.925
3939	1682	3.553
3125	3521	4.491
219	2606	2.843
5535	3174	3.719
1699	3016	3.964
2844	347	3.892
1415	1635	2.804
934	1226	2.983
26	3159	4.000
173	1250	3.991
4781	1722	3.174
1629	2169	2.747
5160	2858	4.109
2391	1061	3.738
795	2572	3.198
1176	2866	2.708
1233	2526	2.957
3003	3146	3.368
2156	2467	3.566
3465	3325	2.383
524	3462	4.730
2730	248	2.542
5609	237	2.445
2948	206	4.075
144	2082	2.749
282	803	3.757
615	2472	3.109
2217	2376	2.847
2036	1222	4.034
2462	1387	3.666
1780	2253	2.777
1210	923	4.343
1982	65	2.764
378	364	4.334
1616	435	2.877
1704	1294	4.608
5031	1129	3.151
4025	1287	4.330
3272	2145	3.311
8	1201	3.687
2597	1284	4.219
2801	441	3.689
2321	2616	2.681
5436	62	4.145
4021	353	3.770
2021	2409	3.489
4712	2990	3.275
2377	1641	3.051
397	838	4.338
3098	3932	3.623
596	1674	3.564
5001	1257	4.128
3977	2640	3.334
648	3447	3.283
4712	110	4.449
1559	906	4.202
3815	1210	4.185
3192	1247	4.694
5354	1183	4.334
4860	3081	3.213
4945	2292	2.613
732	1127	4.230
5704	1342	3.289
766	2291	4.675
2872	2352	4.719
2364	2881	3.817
1251	3478	2.521
4957	2027	2.434
3852	3793	4.196
1520	1466	4.094
5644	589	3.968
1788	2652	2.551
2333	454	3.908
414	2641	3.085
1450	2720	2.700
1308	3591	3.798
3835	2371	3.328
708	1892	3.221
4558	3441	2.209
2099	2288	3.164
3396	2580	3.219
2285	2012	3.913
3737	2278	4.466
2891	1892	4.183
740	3663	2.917
1561	3706	3.189
1590	2997	3.538
772	2271	3.262
3465	1242	3.732
2648	3551	4.255
3775	3418	4.042
4100	3405	3.804
1952	1280	3.847
4838	2439	3.796
438	68	3.645
4053	2583	3.496
1200	1259	3.925
412	1097	4.296
2861	3385	2.351
102	3396	3.155
1144	1544	3.504
1440	1320	3.621
4693	1713	2.458
5612	1748	3.223
1745	223	4.038
1119	2771	3.932
1568	3834	3.213
1651	2322	2.911
155	1801	2.115
5289	1391	2.128
2001	2817	2.436
375	1358	3.815
4019	2918	4.136
2836	205	3.398
3247	1188	3.709
4132	318	3.896
5603	2294	3.536
3855	1499	2.543
5655	1701	3.474
2689	2118	3.851
2521	1252	4.387
3949	1	3.981
5761	2243	3.774
1764	1189	4.683
1551	593	4.223
3247	3267	3.915
3144	1287	3.702
5300	1762	2.523
2393	2628	3.360
4222	1073	3.606
5875	2640	3.640
4891	3789	3.077
1217	2114	3.847
4402	2125	3.300
3661	3108	3.119
5669	2054	4.811
4365	1993	2.219
3295	7	3.370
4891	3044	2.221
5383	1270	3.149
2245	3435	4.470
2400	2383	2.251
1594	2806	2.194
4592	546	1.347
4859	1374	3.317
2663	1033	3.743
3914	908	3.145
899	1375	3.479
5276	1587	3.487
69	2739	3.940
1958	2941	3.836
3773	3072	4.398
1806	3418	4.287
5450	903	3.825
723	2273	3.466
1183	2762	4.458
5630	1083	3.162
1099	2527	3.579
3652	2571	4.477
4100	3572	1.585
1025	3246	3.155
2570	1918	2.738
1640	2186	4.415
4592	1783	2.670
3714	34	2.806
5918	2374	2.655
4000	266	3.140
586	457	3.917
297	3600	3.811
1902	1661	3.321
1423	1199	3.945
4432	930	4.389
2503	3476	3.472
1006	1200	3.589
2417	3697	3.685
294	1635	4.019
3459	246	3.658
1958	914	3.755
2526	1269	3.772
3362	1285	4.045
2713	527	4.219
3082	1917	3.411
282	165	2.885
4879	151	3.543
799	1676	2.426
3095	1213	4.232
4907	553	4.523
4026	1018	1.755
2157	1617	3.432
1575	1305	4.115
390	104	3.687
5617	105	3.445
2070	3438	2.711
749	3471	3.187
4229	1829	3.768
1173	3070	3.340
976	2396	4.240
1214	2433	2.938
4302	3916	3.883
5183	2453	3.762
1022	1238	3.206
4383	1276	3.472
2688	3147	4.608
2091	543	3.417
319	3052	2.964
638	3421	3.904
4217	1981	2.426
4432	587	3.440
4413	299	3.736
3376	2420	3.615
3477	1465	3.692
3935	277	1.825
4410	10	3.638
2780	1375	2.674
901	3608	2.923
2393	3895	2.094
720	2064	3.613
5145	3176	4.279
588	1267	3.968
4031	3070	2.730
3103	919	3.925
4361	2982	2.523
898	786	3.438
4023	3801	4.323
1533	2005	3.177
1264	3771	4.266
3074	2160	3.921
5345	3481	4.143
190	1210	4.615
467	2003	3.611
2233	1461	2.845
2036	2457	3.679
4744	1320	3.209
3482	1060	3.770
758	3704	3.375
4683	485	2.468
1553	1608	2.672
425	3421	4.279
5339	2302	3.391
1189	3487	3.345
4751	3114	4.162
3799	2082	3.613
4303	1552	3.979
1750	89	3.319
1523	1358	4.717
5260	1912	3.855
773	1894	2.257
4347	2640	4.255
4541	3108	3.800
2087	589	3.815
1660	2023	3.645
4953	3861	3.132
5521	2961	3.240
1586	3534	3.258
5812	2301	3.260
1450	2085	3.425
1593	1089	4.540
4730	432	2.904
5543	2011	3.175
2090	464	3.236
1485	1947	4.364
1712	2572	3.338
1593	1047	4.317
4259	3081	3.449
189	920	3.330
1717	1254	4.619
1212	3510	4.140
2852	1517	3.268
1076	2006	3.804
4791	481	4.057
3227	527	4.509
4977	74	3.723
4121	356	4.162
1668	2454	3.953
610	3537	3.925
1570	25	4.109
2423	1670	2.821
4901	2936	4.081
505	3557	2.553
4164	3289	3.604
1938	16	3.051
1708	1372	4.243
1969	2023	2.736
5448	3911	3.936
608	1862	2.066
1803	2535	3.466
5811	2313	4.236
5351	2076	4.334
4868	489	2.547
4222	1965	3.432
5284	2694	3.145
2721	2090	3.932
2156	1036	3.753
3778	1047	4.025
4712	1876	3.347
1153	1248	4.770
3849	1610	4.309
1347	913	4.336
2879	1101	3.204
4343	1009	3.634
3143	778	4.177
3472	3535	2.802
4340	3753	3.806
1726	2571	3.434
3089	3000	3.906
1736	2525	2.077
3748	1267	4.711
2618	1391	3.711
2147	2596	3.653
2503	1747	4.013
2570	3	2.758
5878	724	1.828
1326	3039	4.342
5379	2571	3.945
4443	3032	3.530
