4154	1240	4.4661
1719	1220	3.24698
1398	162	4.05177
5839	3267	3.49519
3474	2987	2.94316
523	2499	3.5752
1636	1247	5
2218	1466	4.0046
3414	457	3.40064
1950	412	2.79144
2452	1544	3.55313
1113	2499	2.15016
1386	2566	2.33085
5679	3917	1.76043
5261	2406	3.46126
686	1287	2.65288
4767	1913	4.54529
3403	2401	3.71353
2083	3836	3.97304
2861	3770	1.63949
2280	3704	4.50624
3125	1080	4.90391
2870	1094	2.87161
5866	481	2.76405
3964	2959	3.68111
3809	265	5
2863	1196	3.63539
3009	1604	3.77512
2702	32	4.16737
2040	708	4.46325
4575	2502	3.82732
2314	1129	3.54352
4904	1210	3.80714
3248	2245	4.76011
5697	2710	2.49331
3999	330	1.7751
4674	357	4.18956
4676	1258	3.8131
791	3751	3.86583
2518	1210	3.91643
3009	2264	3.47677
1473	2908	4.71379
1510	3745	3.13832
2348	1095	3.71989
1616	2517	2.59199
1814	2322	1.6377
1166	2357	4.81521
2389	2355	3.76991
1616	527	4.19215
1729	2348	3.77341
4767	680	3.48941
3970	3538	4.60933
4444	3897	3.24296
4997	3090	4.58925
2321	1408	4.51699
1084	3773	2.81883
4762	3385	1.45455
6005	3821	3.91366
1394	224	3.58028
4603	1270	4.27256
4238	3261	3.42444
3512	3086	4.60844
3123	1214	4.60591
5528	150	4.00772
4701	1299	2.92088
2740	3198	4.64394
4026	1616	3.6437
2591	2278	4.54052
261	762	3.93889
181	339	3.28336
5985	902	4.52996
1901	2287	3.04457
45	913	4.59215
486	2194	3.69184
3583	1676	3.94223
5364	1592	1.31233
1354	1704	4.92148
5102	3244	2.96674
4619	3926	2.15834
4462	1245	3.22612
2000	2081	3.89017
1498	2378	2.19128
2444	919	4.856
2190	3081	2.49763
1046	2690	2.82841
3115	39	5
2045	1387	4.77961
215	608	4.65401
3132	3624	3.40394
4636	1294	4.63886
760	2797	3.8008
3939	590	2.57059
198	3526	2.7521
3535	1380	3.41285
5941	2535	1.03555
3987	3526	2.91169
4860	1231	3.63962
117	1587	3.35957
1619	986	3.27228
4372	2355	2.89192
2771	2791	1.87289
1240	112	5
5924	3000	4.38094
5838	2712	1
4619	2051	2.15932
2117	3203	4.42362
486	1762	2.61533
1781	1175	3.31013
4658	911	4.98945
5152	1224	3.71074
4509	1639	5
5327	1673	4.86414
4326	648	3.06526
1689	2759	2.70281
2348	3274	2.74364
5071	373	3.69461
216	2355	5
3552	3526	3.60658
106	2395	2.87983
2812	3736	3.09151
5354	1597	3.24461
5806	1073	4.27879
2300	3044	4.36493
465	318	4.40779
2188	1676	3.84166
5649	3552	4.31796
2477	2628	4.12866
2312	31	4.27223
3640	555	4.46608
1233	1032	3.55633
2372	1895	4.73
2602	2987	3.75103
2931	39	2.46848
4430	3113	2.93375
5675	1103	4.34
3431	3623	3.04877
2452	3074	1.35772
5546	1196	4.54271
5513	47	3.8045
3416	2638	2.21333
3264	1422	3.61889
2515	291	2.44467
6019	185	2.68445
5846	1729	3.73406
4681	2395	3.99311
1770	2622	2.41941
5757	5	2.00263
5160	9	2.13023
1855	1129	3.05591
4621	3104	3.4909
5107	317	3.61321
4860	524	3.46611
5780	1225	4.28901
3272	377	3.36613
3276	2987	3.84864
4325	3174	3.60944
3606	2396	2.88298
1383	2687	2.93355
391	2571	2.78061
1764	483	5
4830	933	4.27756
988	1376	4.31075
5332	3693	1.85964
1524	1132	3.35286
4687	429	1.86999
1819	1225	4.64784
1586	2723	3.37244
2199	357	4.25744
2907	1291	3.4106
1051	3146	1.70246
1697	996	1.50798
2125	2011	3.42289
2105	1194	2.68008
1415	3359	4.59669
1051	1288	3.50771
2852	356	4.68302
5694	539	3.85597
1044	2335	4.5318
254	1394	4.47834
5617	2088	3.0122
5931	50	5
1679	123	4.57413
5894	2797	3.97137
2654	2997	4.0976
510	1376	4.13681
518	2288	4.72301
3194	1022	2.72664
2534	3257	2.30195
5284	260	4.31462
5022	3088	4.15342
5306	1257	4.69932
4590	422	3.68319
255	2378	2.25397
5492	2108	5
3221	3816	3.95119
3537	2492	3.98386
6022	2085	4.56343
1464	593	3.96007
1563	1261	2.94785
2502	177	3.74959
4742	1221	4.65987
5673	3252	4.60182
2619	3102	3.73969
2780	2028	3.7635
1153	3703	2.22337
2626	110	4.81486
4351	595	4.37471
2008	2457	3.79291
5735	2572	4.05784
1233	2450	3.33164
2127	555	3.44248
391	3264	4.90987
2878	1017	4.0808
4157	1223	4.66945
2587	349	3.35817
5093	3751	5
5289	535	2.2749
2622	2193	5
2161	1097	3.82349
444	2781	3.6301
3978	2395	4.31888
5756	1221	5
4206	2145	4.30855
1005	2881	2.85663
5440	2337	3.3901
691	1377	2.81178
2990	3949	4.27954
1306	2583	4.25603
2313	2987	3.45771
3820	1187	3.08409
767	593	4.94345
3833	1597	2.43171
2663	2421	2.51804
3738	3555	3.79581
477	3461	3.50588
4308	2167	3.36436
795	2707	3.66793
1960	608	2.7181
1616	953	4.66538
2017	1459	3.25077
2020	2993	4.50507
4777	2734	3.17925
397	1680	4.26314
2314	3487	3.58189
3987	2683	3.92707
2844	2108	4.93378
2761	317	1
1993	1282	4.98237
1983	3809	3.5041
4672	919	3.49751
5821	3852	3.33028
3707	914	4.0125
163	971	5
4945	879	2.03658
5960	1234	5
2839	3578	3.29754
2170	585	2.75262
4584	2391	3.19759
184	2297	4.82474
5740	1466	3.82376
1958	3704	2.07466
1521	2367	3.22985
2695	3408	3.78944
1137	2730	3.60328
1304	2406	4.30796
2025	296	4.21778
4682	2709	1
3055	832	3.42034
3867	1594	2.49471
4094	306	4.15806
412	3114	3.89749
2532	329	3.40319
4016	1179	2.31031
1562	3703	3.75199
2049	2616	2.84862
4846	3273	2.81216
3400	1625	4.09332
324	785	3.97371
4261	2028	3.71902
5459	1961	4.47038
1040	956	3.06205
2268	1923	4.21009
3034	2302	2.83953
2107	1924	2.88796
1347	1945	5
1653	3489	2.97468
3153	2701	2.74414
2878	163	3.6656
2391	1147	4.77513
3719	1704	4.29024
5732	3418	4.04924
2434	1090	4.07509
5045	541	4.15433
1542	2858	4.98871
578	2012	2.79445
1634	1312	2.47366
5128	329	1.97443
193	913	4.31986
3964	799	2.91816
529	2046	4.1533
3012	1196	4.44642
3797	800	3.1131
1307	1373	3.79451
3512	318	4.93424
540	1696	2.65275
3885	745	4.21122
1781	1441	2.14182
5498	2116	3.73307
4744	3686	3.83914
646	952	4.15797
1828	315	4.05319
1605	1689	3.20875
720	1649	4.37132
598	611	3.62607
871	3429	4.0639
2426	3039	2.96471
4911	527	4.49177
119	3516	3.59369
521	3538	3.54624
573	3221	4.00137
1140	1197	4.41469
5295	47	5
340	480	2.22517
5257	223	4.00808
5325	379	2.87605
1503	2238	2.15628
5339	2476	1
508	266	2.73025
4904	3255	3.8976
1885	2167	4.23559
4052	480	3.56157
1995	3250	3.01622
1619	2770	3.01766
3893	2105	5
1095	3067	4.01249
4020	260	4.59532
5040	2710	3.07727
654	1240	5
5078	500	2.82423
644	110	4.65617
2076	288	2.93168
5437	2404	1.63356
5710	2881	1.82527
1553	426	2.49915
318	3793	4.02022
505	2122	1.45616
4423	1078	2.7726
325	2915	3.21397
1934	1614	3.78216
987	595	4.57802
1536	225	4.4464
3836	2366	3.63149
1387	2488	2.07224
5246	3114	4.3166
2005	1641	4.76637
4987	1707	1.71536
4990	2392	3.0764
2008	608	4.49404
1298	1939	5
4200	204	1.5757
414	588	3.83088
1699	2997	4.76531
1	1291	2.05089
2078	1242	4.42184
486	991	5
2162	453	4.50413
1101	3221	2.87161
1685	3204	4.56564
1809	1059	3.81037
1420	1225	3.57824
1666	1569	4.29629
2074	1208	2.88662
1210	1611	3.16735
4901	2867	3.14527
4620	1197	4.14362
701	650	3.23516
1770	920	2.5275
2093	1243	2.86576
1062	2143	2.64958
3605	39	3.75031
1383	3266	1
5276	3770	2.82154
3932	437	1.09469
133	2002	4.18262
717	1459	3.91051
2353	2022	4.18336
1179	2858	4.06717
2960	2193	4.44778
2607	89	4.14608
2704	3510	3.5674
278	1387	4.66152
4100	1999	1.30236
4100	1285	2.00073
3400	3428	4.56475
1309	6	3.81414
1436	3405	5
1252	880	3.31038
3071	866	5
4289	2405	3.19786
3736	1392	3.94582
1719	3251	4.43549
5451	3189	4.49537
5068	1356	4.12531
669	2433	4.1639
3260	2908	3.88404
5560	648	3.52191
3264	296	3.8904
282	2720	1.9528
5893	2100	3.04793
776	2890	3.73158
1637	2713	1
436	2857	4.25848
2205	685	3.1219
1003	247	5
3361	911	4.43996
51	3251	2.20256
1791	2763	4.13097
4642	1210	3.71666
639	2918	3.66059
4204	2367	3.63173
1084	1588	3.46408
2849	471	3.29162
3639	3427	3.61945
232	2918	4.46395
4139	2391	4.07279
5490	1408	4.13757
106	216	3.28755
5437	1479	2.39834
3024	1608	3.33935
3753	924	4.95583
2708	3535	2.68549
4906	1274	4.93575
3637	1213	3.88574
3097	3175	5
436	930	4.04052
2438	3082	3.29762
5603	1968	4.29452
1040	2622	3.8537
116	2747	4.37237
2013	3836	2.89313
2600	3426	3.24669
2434	504	3.20929
5437	474	3.8559
1531	2876	1.67369
5473	110	4.55953
321	474	2.72856
1977	2033	1.67886
2579	2078	3.556
5314	1663	3.29019
5777	3082	2.66591
3304	242	3.95412
5395	316	4.16401
3838	3448	4.87231
2387	2278	3.41186
5588	1136	5
3154	3718	2.90992
4703	3104	4.28713
3620	2533	2.67581
4900	1080	4.84563
5417	3468	4.3046
2165	2541	4.38068
5929	1325	1.64849
2116	2395	4.0755
3393	1094	3.28541
5454	550	4.45598
3248	159	4.26165
3236	1704	4.80525
2011	2858	4.19905
1303	356	3.33625
2362	1517	4.41691
287	2146	2.32952
5071	1382	3.38746
2507	1200	3.62285
976	1214	3.86977
2915	481	3.27227
2705	1704	3.76687
1633	3104	3.52207
4313	1405	4.21388
3770	3671	4.70471
4990	1073	5
4494	2067	3.32728
5317	2376	3.02044
2765	1183	1.97034
1689	798	2.34247
4823	2402	2.35099
3154	2134	3.91416
3671	2427	4.40378
4880	858	4.45493
549	87	2.60106
1137	943	5
5273	2617	3.6127
4329	1407	4.31108
1173	2454	5
1305	3448	3.01413
3612	1270	5
1041	1909	3.98459
761	2912	3.94853
650	1201	4.18495
262	1895	3.38873
3435	2384	3.74487
2462	1479	4.88885
1002	100	1.51243
5475	3108	3.85722
374	3552	3.84498
5872	1101	4.56415
4234	1221	5
2149	2288	2.50206
4828	3678	5
2799	589	5
2096	3421	4.20714
554	2393	4.13141
5248	1208	4.15502
4895	2710	4.58602
1376	3101	3.87217
3270	3072	2.98688
5454	1219	3.91927
2990	2302	4.00065
2813	1408	5
5026	986	4.71627
3454	1584	4.0476
2450	457	3.48282
5533	1779	1
398	3079	3.02557
3939	3362	2.98072
1594	1103	3.8491
4216	39	4.2513
3251	3342	4.51462
5848	2728	2.95996
3357	1466	3.92197
5083	1242	4.18289
1030	2797	3.75674
3714	2959	4.00344
2272	1732	4.24109
3442	2078	2.61654
4208	1892	2.34835
4150	1095	4.53343
780	923	3.72169
1434	3798	3.29898
3917	1253	5
5653	2917	4.50608
2431	595	1.65557
1217	1500	3.75976
2000	3802	3.13805
3436	1222	4.70035
2874	3316	2.72907
2217	1346	2.78934
2616	3730	4.91609
5505	253	4.59811
5211	3499	3.27985
2427	610	4.40537
3385	1917	3.64528
5885	1593	3.34406
5709	150	4.40458
4340	3107	3.31035
1620	3790	2.82984
5454	265	2.77759
4396	1468	2.25113
2724	3793	3.74845
1620	1292	3.55033
1988	1288	3.96688
1759	2797	5
5517	433	2.99846
742	29	4.68148
544	3552	5
3809	338	4.49016
4430	1515	2.87722
4061	1079	4.52364
1569	3788	3.49216
2357	2688	3.40937
2472	2163	1.71644
2515	836	1.94743
4599	3897	5
1218	1917	2.01508
878	2243	3.50716
5536	1917	4.09318
1655	2312	3.45764
3748	1226	5
4302	3859	3.05574
2870	2511	4.17934
3079	780	2.45853
3796	158	3.78412
4677	1219	4.54512
5009	266	3.87472
2086	2124	4.68201
4206	1291	4.84104
1662	2997	2.82466
869	1284	3.83952
2460	3785	1.55922
41	158	2.71218
511	371	3.5861
352	1291	4.25705
944	1968	4.65626
3818	671	4.34674
1552	1967	3.81802
4348	2203	4.63009
3010	162	4.22987
5381	2020	2.70796
1027	1249	4.87902
1872	273	3.90072
2627	2528	4.63191
5694	1242	4.99138
5977	3005	3.04153
4291	3787	3.51539
5477	2324	3.23437
5923	1277	3.57859
334	3418	3.90343
5909	2321	3.57832
598	1690	5
4614	1580	4.62423
3737	2204	3.10172
3961	260	4.84679
6008	1296	1
5859	1265	4.44247
2491	235	4.21873
1233	292	3.71196
4924	1249	5
5475	1405	1.7627
964	1279	3.25121
1749	3004	1.55582
5164	748	3.43294
1938	919	3.27838
4037	1544	3.43198
2138	3525	4.14516
3231	3114	3.55569
5130	2469	3.40619
4319	1127	4.20867
2182	3120	2.99013
5643	593	4.63206
1579	2692	3.36377
5740	2502	3.79151
1539	954	4.44254
1583	3274	3.35233
2479	3161	2.63782
773	64	1
3515	2668	2.30873
5385	2289	2.55945
2340	1	4.61346
3922	608	2.72223
2708	2700	5
2039	3702	2.82214
3912	1376	2.29017
5924	2615	2.034
5402	2161	3.02025
1432	2143	2.75771
2434	2322	1.86953
634	1617	4.89437
1467	2762	3.30611
2739	2918	5
1571	3705	3.46502
4872	520	4.69566
2502	2414	3.33895
2912	2779	3.6494
498	1126	4.02831
473	440	4.06744
610	728	4.77959
1752	1186	3.46636
1357	3067	4.22266
2780	176	4.46985
4671	2748	1
1590	3272	3.27203
3221	3897	2.91882
4683	3710	1.88929
2479	1094	4.1191
4940	41	3.09226
1929	3036	4.36683
1423	1270	3.97852
2408	3846	4.39801
2788	296	4.20607
5548	3513	3.77434
4773	3704	2.66438
5867	1304	4.13964
1616	1653	4.38225
220	3751	3.02682
1593	2735	4.10663
4834	2231	2.34672
5885	3044	4.87706
2381	2529	3.89361
1900	329	3.61316
5918	3591	2.63379
486	1641	3.97819
3565	1957	5
2049	260	4.08546
3433	2019	3.95602
2249	1653	3.68531
2550	2571	4.16503
2012	1090	3.42167
2312	1222	5
4826	707	4.0002
2761	1429	1.76122
4650	2282	1.20212
5248	1097	3.90619
2217	1894	2.43139
2200	508	3.27558
4818	3593	1.70381
4916	2353	3.26932
4247	550	1.50174
5394	204	2.28924
1333	1721	3.40274
2042	2858	3.11086
5672	1569	3.82847
2558	1620	3.60168
4679	32	3.9262
2430	1777	3.21698
844	193	2.28303
3572	3754	1.68946
4349	2917	4.79727
4534	3022	5
2799	2692	3.32201
2680	2642	1.99918
4845	1941	3.3024
2423	3269	3.27536
4236	588	4.24437
3839	2606	3.36782
2852	3868	2.52307
1257	1020	4.58184
3811	337	2.74606
5325	165	4.53008
3340	21	2.91462
3117	3793	5
4813	2700	5
3012	3549	4.67184
608	293	3.41891
3588	39	2.62795
5040	1367	2.67854
254	1178	5
2713	1801	1.21919
1108	780	2.24481
1085	2174	3.75146
912	2871	4.3664
4679	1127	2.09136
215	2116	3.84799
1083	2085	3.61973
229	3408	4.36551
441	305	3.05765
4687	1535	5
4883	588	2.85691
930	46	2.23375
4238	426	3.16165
5007	1371	2.47916
4616	2081	4.26288
1696	2396	4.49277
2229	1270	3.75147
3968	1645	3.89155
5840	2961	4.26701
3846	2139	3.33552
1164	2078	3.46998
3808	1396	3.05045
1723	1061	5
1531	1952	2.86973
1770	2243	3.24214
4237	11	4.16015
5345	800	3.91876
1640	922	4.5368
2708	260	4.42986
2605	2724	1.94413
868	2890	5
4261	3006	3.46467
4899	3120	4.05272
4857	3608	1.55983
5618	3114	2.11989
802	2706	3.66215
3152	1610	4.09226
3030	1225	4.66744
2362	1222	3.86869
537	2098	4.44334
1475	1645	4.27704
1239	2664	5
111	608	4.138
2652	3256	3.45821
4361	1969	1.99008
3291	3160	3.97353
342	1371	2.05013
5091	29	3.32266
1219	1307	3.91258
3474	2495	3.37248
5559	1	3.32837
3460	2877	3.8762
3885	1805	3.49982
67	2439	3.3253
4590	1027	3.96604
4370	2300	5
1174	2968	4.78439
4576	2589	3.54859
5407	1210	4.92814
565	2076	5
3128	247	4.75436
4157	2819	4.24114
1383	1376	3.27613
4151	2080	2.18309
941	2	2.84945
5871	1304	4.35909
4462	2890	4.48465
2401	3263	2.62386
4744	370	2.80071
2176	2966	3.23051
5466	597	4.58852
5415	1287	4.104
5673	1266	3.48712
4366	2898	1.93226
4627	1205	2.99816
4261	1950	3.79544
3191	2763	2.91249
3622	424	1.94016
488	924	3.20281
2529	2116	4.82434
4677	3504	3.75542
4315	1480	3.24586
4462	2253	1.8126
4119	2006	2.61429
4366	2	3.72305
1051	3114	3.18371
1680	1729	3.41003
5007	2346	2.88939
3956	870	2.36064
2532	2167	2.49787
3367	1273	3.83163
2640	1431	1.95097
2091	3180	1.44659
3187	215	3.78242
5084	21	3.99432
2616	368	3.32146
3093	3861	3.6805
5320	999	3.58966
4167	3435	3.70619
4558	1090	3.3072
4830	2932	4.79714
519	1264	3.17825
3968	2147	2.39112
2931	2916	2.943
3534	141	4.56952
279	2699	1.61918
5905	480	1
5712	1347	2.03402
2961	456	3.62658
3302	2683	2.60143
83	3600	3.52057
5827	3578	3.21087
5854	3426	3.67953
2079	1438	5
5440	1921	4.95506
2878	2067	4.30219
4757	3661	1
3113	246	4.20657
3978	661	3.15379
2157	1213	3.5515
2048	1377	1.83973
357	555	4.85301
2342	1198	4.45784
5475	2455	2.19927
2465	2174	2.43371
5999	1265	4.04097
4795	3699	3.17012
5704	835	3.16265
2217	2852	3.49268
4930	1569	3.57087
5320	517	3.93498
108	2722	3.48484
4152	150	3.67381
483	1367	1.17366
3221	1221	4.00494
3248	1994	3.78289
937	858	4.60283
366	2605	3.59487
3819	2352	4.51003
3605	541	3.96552
2312	3793	4.43589
1939	1130	2.2801
315	2571	4.56606
2727	919	4.09457
438	3629	2.08607
3859	3861	4.14285
4450	3813	4.49002
4957	1580	3.60429
1432	3013	2.79927
4775	2792	3.11595
1884	3634	4.80981
3202	3717	3.02896
5048	2502	2.75049
2740	2186	4.39383
5639	2372	3.11412
5603	1460	3.33651
1388	3097	3.93325
2447	3034	2.9536
274	3578	4.29967
936	912	4.28794
4428	259	1.98447
5629	2470	4.64218
4756	2058	3.2904
4366	1033	3.96546
5878	529	2.59456
591	608	4.20209
1043	2096	4.482
2967	2321	5
4799	225	2.53405
2025	3307	3.4089
1758	2096	4.17389
77	1345	5
3289	457	3.17404
5250	2881	2.97444
5188	919	3.65792
2742	2174	4.31326
2465	3501	3.59787
79	260	5
2622	1193	5
5547	2100	5
210	504	3.64848
4294	2017	1
1958	3500	1
5342	170	1.00261
5682	1270	4.01998
2954	25	3.7461
4947	2403	3.14175
3288	1962	4.64188
4349	898	4.55879
2987	1635	4.72132
2213	1196	4.29397
1824	1278	4.40788
1837	3654	4.67128
6031	344	2.42906
5007	2410	3.01284
3468	349	3.64438
1551	2568	3.17478
1229	1213	4.13351
2146	1411	4.20199
3446	2046	4.42767
4348	1394	3.66326
2606	1276	4.00603
3023	2028	3.83524
4896	1913	3.47129
2260	36	4.13394
1132	1223	4.99514
4206	1270	5
4083	1673	3.03202
954	1097	4.50427
4809	3253	3.84161
206	3083	4.82348
941	3094	4.95454
1925	225	4.4726
2000	3847	3.01561
2961	112	1.86429
971	608	4.90163
412	367	3.08651
1255	2467	4.47917
4057	44	3.02113
5715	2174	3.55676
5370	3481	3.98099
5618	1073	2.59521
2335	2791	4.47962
2041	1580	4.32054
5315	1059	3.85469
4571	2627	3.15249
957	527	3.62944
3922	47	4.08761
2749	1441	3.74478
2960	2011	3.92919
3991	951	3.75568
5164	3793	3.49781
4159	3863	3.27702
3087	1127	3.64527
4457	1432	2.84988
2245	1	3.65359
4964	293	3.62743
1375	2109	3.36223
1625	3623	2.52761
669	2916	4.64883
3919	1262	4.665
3004	3006	4.96184
3181	1187	4.31793
4300	2972	4.39417
1159	1214	4.50585
4593	2338	2.74929
1370	163	3.64823
3864	3911	3.00265
4916	2069	4.01213
3783	2429	3.27218
1975	1089	3.34734
809	3593	1
5701	2174	2.37496
5492	380	5
254	741	3.93738
5955	2236	4.38682
722	1405	4.23084
1130	3006	4.0106
573	2989	3.1911
366	1616	4.27213
1687	3807	5
4361	3925	5
5993	3250	3.68585
4124	3671	4.52713
964	21	2.78464
2305	442	3.44926
4856	2416	2.56259
5983	1136	5
610	3618	2.57057
4636	111	3.85061
5446	47	5
3221	3108	2.9427
2769	1124	3.5384
2931	1079	3.93637
1790	3712	4.00567
795	1870	2.63658
697	728	5
4650	3175	4.69725
4499	3004	3.01253
254	1235	4.38399
3583	1270	3.39776
4953	3900	2.87183
4744	1023	3.95956
5315	597	4.40298
3816	50	4.77702
3932	1201	3.88738
1225	1959	3.77912
4876	1479	1.39506
1349	41	3.21856
1436	326	4.05417
4773	1213	4.62243
2366	2020	4.11151
13	2571	2.9136
4176	1875	4.34482
2696	60	2.40213
1764	2272	4.15693
4436	486	3.69001
3248	1645	4.02126
5298	3512	2.54064
4408	1673	3.30507
5588	1288	4.62232
1848	2916	2.70069
1531	1094	2.95435
1696	590	3.54857
4026	366	3.1175
5891	2932	3.5945
5825	154	3.71163
4944	1261	5
2652	3785	2.83148
4157	1225	4.39065
1062	2747	4.1937
1833	7	3.05231
2281	1589	2.94423
3092	2723	3.06207
5915	1296	5
94	1097	2.05507
600	25	5
4953	3033	2.96555
1764	2015	4.09872
4157	2203	4.85366
1821	3608	3.44822
1506	1917	3.94729
80	3	1.12571
3916	3408	4.62843
971	1294	3.81174
2966	2858	3.65742
3804	265	4.43556
1698	852	3.54782
5508	1031	1.73455
2640	2046	3.24091
1718	2150	4.41475
2008	2433	2.86308
2647	1127	3.94838
758	596	4.40881
2976	3160	4.40544
5327	3624	4.38394
5925	2699	2.765
4462	165	3.31807
1913	1220	3.6627
3098	1294	4.2056
3413	3145	5
4889	208	1.97188
1825	1388	2.38639
5247	3308	4.65852
4229	2077	3.23092
4859	2959	2.92042
1956	2108	3.93111
1602	2771	1.71064
5996	587	3.05706
5010	1196	4.27617
589	1059	4.3011
790	3176	2.81414
1630	341	4.04629
119	1997	2.55398
5420	2606	2.37525
4819	2294	3.88203
647	1057	3.8288
1533	3246	3.48251
3055	1230	3.43109
5294	2985	3.65654
386	164	2.38279
2573	1719	4.52032
5712	2746	3.74116
4026	367	2.66781
5731	1453	1
4015	541	4.18246
5992	594	3.69814
2317	590	3.64255
5003	913	4.39849
4304	2377	3.78015
3893	3614	3.0142
4941	1760	1
3121	902	4.63274
2878	361	3.73352
2164	1221	5
2542	2411	1
359	2987	4.14662
2658	21	4.56075
1654	1593	3.81664
5862	1274	3.56752
682	2858	4.39281
565	541	4.84679
2832	2692	3.04689
4413	2476	4.40306
957	1015	2.10941
4196	1883	3.19651
5012	1175	3.00396
2669	913	4.19399
3222	562	3.80692
427	3102	2.81378
5192	1821	3.10735
4805	912	3.24895
2618	3785	3.02909
25	1702	2.65777
4162	2722	2.97503
3497	123	3.26622
2001	3274	2.00039
4314	2950	2.59923
3546	3536	3.94433
618	3735	4.79654
2652	253	2.54105
2936	1127	3.13976
2729	3704	3.32466
1901	464	2.95407
2966	2025	3.59127
689	2706	2.6671
4206	153	2.82744
2436	2580	3.42334
3665	2968	2.4025
2618	2126	3.0628
5781	227	3.21982
4953	2590	2.81316
5261	1136	4.03215
2465	1	3.124
540	830	1.35698
5922	364	3.87239
5872	1084	2.87031
4261	648	2.32483
4848	852	3.82411
5735	547	3.60901
2936	185	3.42744
1630	924	4.46246
4534	1079	4.07796
3070	1097	2.42764
1434	745	4.50502
4982	3363	3.20976
188	3099	3.86562
246	593	5
1634	1887	1
2515	1298	1.9835
2500	3735	3.64941
1469	531	4.12295
2824	1113	3.72012
4300	1291	3.93047
484	2427	4.80686
5345	2058	3.64811
4329	2116	3.71663
5827	1918	2.45659
1421	17	4.22521
5817	161	4.243
436	2437	5
405	1997	4.38455
3818	2599	2.71318
3346	3088	3.21775
25	3746	3.84938
1539	3498	4.45249
4775	3725	1.92217
2273	1373	2.31448
1732	47	5
5498	6	4.16823
2987	2908	4.81983
2297	2294	4.13322
2523	3794	3.04853
507	480	3.64026
959	2728	4.60509
4598	1225	4.26998
4073	2353	3.31584
4190	3785	2.23669
47	2951	3.04882
911	80	3.94998
3896	2384	5
4024	527	5
1498	3247	2.63856
4199	2186	4.83224
1817	1948	3.47544
3412	1616	3.88274
1591	2594	2.39381
1926	2181	4.59189
1401	1334	3.08973
5172	2393	3.42347
3798	1961	4.60901
4025	2628	3.82776
2480	2109	5
1007	1215	2.31858
4010	589	2.57037
441	3354	3.21956
571	674	1
5701	1210	2.47069
5796	2167	2.57001
4780	2805	3.00661
2652	2253	2.17074
388	2398	4.25284
4928	3462	4.481
4891	1554	2.17115
4204	1189	3.45435
2356	3952	4.46715
3839	3033	2.10027
3925	410	3.78706
5211	2330	3.95761
4612	3668	2.94816
5669	1376	5
1926	351	3.41329
3006	1197	4.77147
3576	2947	4.49046
752	2858	3.63634
3941	1947	4.30654
5057	2266	3.06068
5790	1270	4.02995
1046	1276	2.8904
541	17	3.12825
524	3035	3.50383
3079	3479	2.96288
5992	1584	3.9273
3802	2628	3.7704
4083	2571	4.12203
