506.0,25.0
587.0,25.0
610.0,25.0
625.0,25.0
1153.0,25.0
1159.0,25.0
1422.0,25.0
2538.0,25.0
4491.0,25.0
4731.0,25.0
5021.0,25.0
6635.0,25.0
6669.0,25.0
8583.0,25.0
11448.0,25.0
93.0,26.0
1320.0,26.0
4401.0,26.0
5614.0,26.0
9002.0,26.0
9298.0,26.0
9408.0,26.0
387.0,28.0
730.0,28.0
1061.0,28.0
4818.0,28.0
6709.0,28.0
11619.0,28.0
24.0,29.0
64.0,29.0
352.0,29.0
366.0,29.0
553.0,29.0
669.0,29.0
1085.0,29.0
1149.0,29.0
1382.0,29.0
1616.0,29.0
1925.0,29.0
2082.0,29.0
2538.0,29.0
2597.0,29.0
2614.0,29.0
4446.0,29.0
4740.0,29.0
4746.0,29.0
4856.0,29.0
6111.0,29.0
7392.0,29.0
8367.0,29.0
11477.0,29.0
12107.0,29.0
12794.0,29.0
473.0,31.0
587.0,31.0
910.0,31.0
1925.0,31.0
2261.0,31.0
2955.0,31.0
5035.0,31.0
9762.0,31.0
10304.0,31.0
13.0,32.0
24.0,32.0
161.0,32.0
235.0,32.0
296.0,32.0
351.0,32.0
366.0,32.0
379.0,32.0
386.0,32.0
397.0,32.0
419.0,32.0
459.0,32.0
473.0,32.0
502.0,32.0
582.0,32.0
605.0,32.0
610.0,32.0
611.0,32.0
615.0,32.0
635.0,32.0
727.0,32.0
747.0,32.0
750.0,32.0
754.0,32.0
838.0,32.0
1089.0,32.0
1106.0,32.0
1184.0,32.0
1218.0,32.0
1304.0,32.0
2403.0,32.0
2581.0,32.0
2671.0,32.0
2953.0,32.0
4080.0,32.0
5035.0,32.0
5505.0,32.0
5704.0,32.0
5742.0,32.0
5757.0,32.0
6324.0,32.0
6521.0,32.0
6800.0,32.0
6897.0,32.0
7420.0,32.0
8096.0,32.0
8343.0,32.0
9142.0,32.0
9847.0,32.0
13419.0,32.0
15912.0,32.0
117.0,34.0
369.0,34.0
459.0,34.0
915.0,34.0
1809.0,34.0
1876.0,34.0
2647.0,34.0
2955.0,34.0
3470.0,34.0
5919.0,34.0
6515.0,34.0
6899.0,34.0
7158.0,34.0
7179.0,34.0
9327.0,34.0
9419.0,34.0
353.0,35.0
2158.0,35.0
11037.0,35.0
11468.0,35.0
14510.0,35.0
16073.0,35.0
172.0,36.0
213.0,36.0
473.0,36.0
633.0,36.0
762.0,36.0
1023.0,36.0
1061.0,36.0
1277.0,36.0
1647.0,36.0
1911.0,36.0
2467.0,36.0
2473.0,36.0
2481.0,36.0
2596.0,36.0
2600.0,36.0
4112.0,36.0
4114.0,36.0
4125.0,36.0
4507.0,36.0
5055.0,36.0
7804.0,36.0
8142.0,36.0
10173.0,36.0
14511.0,36.0
14562.0,36.0
8481.0,38.0
415.0,39.0
605.0,39.0
651.0,39.0
730.0,39.0
892.0,39.0
910.0,39.0
1222.0,39.0
1224.0,39.0
1253.0,39.0
1450.0,39.0
1680.0,39.0
4666.0,39.0
5264.0,39.0
7669.0,39.0
10764.0,39.0
14035.0,39.0
387.0,40.0
2745.0,40.0
4560.0,40.0
1320.0,41.0
1472.0,41.0
4666.0,41.0
5151.0,41.0
5614.0,41.0
9002.0,41.0
9298.0,41.0
1765.0,42.0
6594.0,42.0
93.0,43.0
143.0,43.0
5711.0,43.0
655.0,44.0
686.0,44.0
2136.0,44.0
5035.0,44.0
7407.0,44.0
374.0,45.0
587.0,45.0
1218.0,45.0
1925.0,45.0
2578.0,45.0
5021.0,45.0
15943.0,45.0
587.0,46.0
1646.0,46.0
2.0,47.0
53.0,47.0
54.0,47.0
66.0,47.0
67.0,47.0
351.0,47.0
387.0,47.0
397.0,47.0
419.0,47.0
473.0,47.0
521.0,47.0
566.0,47.0
582.0,47.0
611.0,47.0
651.0,47.0
694.0,47.0
699.0,47.0
738.0,47.0
742.0,47.0
754.0,47.0
885.0,47.0
1023.0,47.0
1065.0,47.0
1218.0,47.0
1845.0,47.0
1915.0,47.0
2304.0,47.0
2341.0,47.0
2465.0,47.0
2481.0,47.0
2652.0,47.0
4081.0,47.0
4206.0,47.0
4534.0,47.0
5032.0,47.0
5035.0,47.0
5040.0,47.0
5195.0,47.0
5241.0,47.0
5998.0,47.0
6323.0,47.0
6502.0,47.0
6533.0,47.0
6709.0,47.0
6800.0,47.0
7071.0,47.0
7335.0,47.0
8105.0,47.0
8406.0,47.0
8917.0,47.0
9182.0,47.0
10408.0,47.0
10420.0,47.0
10725.0,47.0
10842.0,47.0
10906.0,47.0
11711.0,47.0
11843.0,47.0
11932.0,47.0
12459.0,47.0
13520.0,47.0
15053.0,47.0
362.0,48.0
870.0,48.0
887.0,48.0
900.0,48.0
2953.0,48.0
3862.0,48.0
16148.0,48.0
375.0,49.0
1654.0,49.0
2955.0,49.0
7.0,50.0
53.0,50.0
104.0,50.0
351.0,50.0
365.0,50.0
501.0,50.0
502.0,50.0
510.0,50.0
541.0,50.0
583.0,50.0
608.0,50.0
630.0,50.0
727.0,50.0
975.0,50.0
1218.0,50.0
1535.0,50.0
1920.0,50.0
1925.0,50.0
2187.0,50.0
2389.0,50.0
2557.0,50.0
2603.0,50.0
2955.0,50.0
2960.0,50.0
3868.0,50.0
4690.0,50.0
5021.0,50.0
5035.0,50.0
5054.0,50.0
5175.0,50.0
6323.0,50.0
6594.0,50.0
6800.0,50.0
10640.0,50.0
10695.0,50.0
12820.0,50.0
15840.0,50.0
61.0,52.0
244.0,52.0
1675.0,52.0
1925.0,52.0
5035.0,52.0
5040.0,52.0
5670.0,52.0
367.0,53.0
6709.0,53.0
429.0,54.0
10738.0,55.0
369.0,57.0
473.0,57.0
1472.0,57.0
354.0,58.0
498.0,58.0
1729.0,58.0
6717.0,58.0
10898.0,58.0
152.0,62.0
195.0,62.0
328.0,62.0
586.0,62.0
651.0,62.0
910.0,62.0
3071.0,62.0
3245.0,62.0
3475.0,62.0
5934.0,62.0
9762.0,62.0
10176.0,62.0
10304.0,62.0
195.0,65.0
1277.0,65.0
1693.0,65.0
12428.0,65.0
13160.0,66.0
6708.0,67.0
692.0,69.0
1220.0,69.0
4266.0,69.0
62.0,70.0
119.0,70.0
161.0,70.0
312.0,70.0
449.0,70.0
644.0,70.0
980.0,70.0
1024.0,70.0
1325.0,70.0
1706.0,70.0
1917.0,70.0
2076.0,70.0
2241.0,70.0
2955.0,70.0
4385.0,70.0
4604.0,70.0
5035.0,70.0
5202.0,70.0
5236.0,70.0
8671.0,70.0
8684.0,70.0
11412.0,70.0
11798.0,70.0
12201.0,70.0
12352.0,70.0
12489.0,70.0
15870.0,70.0
93.0,71.0
528.0,72.0
1141.0,72.0
1159.0,72.0
4464.0,72.0
6542.0,72.0
8914.0,72.0
8941.0,72.0
892.0,74.0
12428.0,75.0
93.0,76.0
261.0,76.0
8886.0,76.0
93.0,78.0
762.0,78.0
1470.0,78.0
93.0,79.0
353.0,80.0
413.0,80.0
906.0,80.0
1152.0,80.0
2067.0,80.0
2076.0,80.0
9148.0,80.0
10401.0,80.0
10905.0,80.0
11409.0,80.0
12515.0,80.0
2955.0,81.0
3008.0,81.0
6889.0,81.0
14042.0,81.0
1136.0,82.0
5273.0,82.0
6341.0,82.0
8812.0,82.0
14510.0,82.0
730.0,85.0
1610.0,85.0
5510.0,85.0
7050.0,85.0
1578.0,86.0
2406.0,86.0
55.0,88.0
4716.0,88.0
59.0,89.0
1273.0,89.0
1277.0,92.0
3828.0,92.0
3772.0,93.0
2399.0,94.0
2614.0,94.0
74.0,95.0
2611.0,95.0
2731.0,95.0
5055.0,95.0
6323.0,95.0
10725.0,95.0
11403.0,95.0
1135.0,96.0
69.0,97.0
263.0,97.0
351.0,97.0
1065.0,97.0
1140.0,97.0
1149.0,97.0
1176.0,97.0
1937.0,97.0
4692.0,97.0
5809.0,97.0
6800.0,97.0
7071.0,97.0
8935.0,97.0
10390.0,97.0
10859.0,97.0
11061.0,97.0
11505.0,97.0
11780.0,97.0
765.0,98.0
3007.0,98.0
5264.0,98.0
689.0,100.0
2955.0,100.0
21.0,101.0
23.0,101.0
396.0,101.0
420.0,101.0
651.0,101.0
1440.0,101.0
2744.0,101.0
2751.0,101.0
3007.0,101.0
4446.0,101.0
4464.0,101.0
5834.0,101.0
6542.0,101.0
6897.0,101.0
7836.0,101.0
9148.0,101.0
10559.0,101.0
15056.0,101.0
15167.0,101.0
196.0,104.0
272.0,104.0
651.0,104.0
674.0,104.0
793.0,104.0
2731.0,104.0
4861.0,104.0
5211.0,104.0
6324.0,104.0
6544.0,104.0
9305.0,104.0
9787.0,104.0
10654.0,104.0
582.0,105.0
663.0,105.0
1061.0,105.0
1222.0,105.0
1224.0,105.0
4339.0,105.0
4365.0,105.0
4464.0,105.0
5565.0,105.0
5865.0,105.0
8932.0,105.0
136.0,107.0
1061.0,107.0
1269.0,107.0
1783.0,107.0
1876.0,107.0
3590.0,107.0
3762.0,107.0
6.0,110.0
74.0,110.0
93.0,110.0
102.0,110.0
137.0,110.0
238.0,110.0
247.0,110.0
351.0,110.0
458.0,110.0
459.0,110.0
473.0,110.0
501.0,110.0
521.0,110.0
582.0,110.0
583.0,110.0
605.0,110.0
696.0,110.0
761.0,110.0
866.0,110.0
870.0,110.0
904.0,110.0
1177.0,110.0
1435.0,110.0
1625.0,110.0
2094.0,110.0
2260.0,110.0
2670.0,110.0
4098.0,110.0
4408.0,110.0
4521.0,110.0
4571.0,110.0
4690.0,110.0
4707.0,110.0
4731.0,110.0
5153.0,110.0
5524.0,110.0
5556.0,110.0
6323.0,110.0
6515.0,110.0
6534.0,110.0
6594.0,110.0
6800.0,110.0
6897.0,110.0
8408.0,110.0
8502.0,110.0
8891.0,110.0
8928.0,110.0
10391.0,110.0
10635.0,110.0
12102.0,110.0
12819.0,110.0
13407.0,110.0
14929.0,110.0
15035.0,110.0
16309.0,110.0
90.0,111.0
225.0,111.0
310.0,111.0
351.0,111.0
583.0,111.0
587.0,111.0
605.0,111.0
638.0,111.0
644.0,111.0
706.0,111.0
741.0,111.0
766.0,111.0
1065.0,111.0
1216.0,111.0
1277.0,111.0
1405.0,111.0
1720.0,111.0
2538.0,111.0
2620.0,111.0
2970.0,111.0
4083.0,111.0
4707.0,111.0
5423.0,111.0
5857.0,111.0
6091.0,111.0
6518.0,111.0
6534.0,111.0
6535.0,111.0
6749.0,111.0
6752.0,111.0
6800.0,111.0
7428.0,111.0
7455.0,111.0
7738.0,111.0
7776.0,111.0
8114.0,111.0
8418.0,111.0
8583.0,111.0
8887.0,111.0
8891.0,111.0
8912.0,111.0
8917.0,111.0
9334.0,111.0
10420.0,111.0
10871.0,111.0
10906.0,111.0
12055.0,111.0
12392.0,111.0
13186.0,111.0
15073.0,111.0
15165.0,111.0
15223.0,111.0
15234.0,111.0
686.0,112.0
2164.0,112.0
4994.0,112.0
5156.0,112.0
6220.0,112.0
15780.0,112.0
398.0,114.0
633.0,116.0
9343.0,116.0
10934.0,116.0
11244.0,116.0
11286.0,116.0
1065.0,117.0
4297.0,121.0
1277.0,122.0
8535.0,122.0
285.0,123.0
353.0,123.0
669.0,123.0
681.0,123.0
965.0,123.0
1382.0,123.0
1456.0,123.0
1504.0,123.0
1582.0,123.0
1928.0,123.0
1944.0,123.0
2134.0,123.0
2174.0,123.0
4491.0,123.0
4559.0,123.0
4994.0,123.0
5793.0,123.0
5865.0,123.0
6635.0,123.0
6709.0,123.0
6757.0,123.0
7768.0,123.0
7884.0,123.0
8079.0,123.0
10841.0,123.0
10941.0,123.0
11054.0,123.0
11134.0,123.0
11193.0,123.0
11477.0,123.0
11498.0,123.0
12282.0,123.0
12368.0,123.0
12376.0,123.0
12394.0,123.0
13968.0,123.0
501.0,125.0
1057.0,125.0
595.0,132.0
603.0,132.0
1751.0,132.0
1189.0,135.0
1761.0,135.0
3055.0,135.0
3085.0,135.0
3245.0,135.0
3729.0,135.0
5083.0,135.0
587.0,140.0
1822.0,140.0
2261.0,140.0
55.0,141.0
488.0,141.0
554.0,141.0
1888.0,141.0
2733.0,141.0
5056.0,141.0
9298.0,141.0
15286.0,141.0
752.0,144.0
8384.0,144.0
74.0,145.0
538.0,145.0
1194.0,145.0
3007.0,145.0
4072.0,145.0
5185.0,145.0
8790.0,145.0
69.0,147.0
255.0,147.0
353.0,147.0
406.0,147.0
706.0,147.0
1064.0,147.0
1100.0,147.0
4309.0,147.0
5235.0,147.0
5818.0,147.0
6277.0,147.0
6603.0,147.0
8583.0,147.0
8629.0,147.0
10455.0,147.0
12089.0,147.0
12480.0,147.0
396.0,149.0
1382.0,149.0
1812.0,149.0
2597.0,149.0
6675.0,149.0
6806.0,149.0
8914.0,149.0
8932.0,149.0
145.0,150.0
382.0,150.0
473.0,150.0
583.0,150.0
633.0,150.0
651.0,150.0
660.0,150.0
662.0,150.0
1061.0,150.0
1259.0,150.0
1727.0,150.0
1820.0,150.0
2260.0,150.0
2386.0,150.0
2782.0,150.0
4446.0,150.0
4646.0,150.0
5019.0,150.0
5054.0,150.0
5159.0,150.0
5289.0,150.0
5534.0,150.0
5556.0,150.0
5752.0,150.0
6323.0,150.0
6515.0,150.0
6518.0,150.0
6526.0,150.0
6899.0,150.0
7838.0,150.0
9514.0,150.0
11019.0,150.0
11142.0,150.0
14279.0,150.0
15138.0,150.0
521.0,151.0
662.0,151.0
1277.0,151.0
1364.0,151.0
1435.0,151.0
2538.0,151.0
4098.0,151.0
5055.0,151.0
5617.0,151.0
6088.0,151.0
6446.0,151.0
8914.0,151.0
11344.0,151.0
12102.0,151.0
15160.0,151.0
119.0,152.0
622.0,152.0
1273.0,152.0
1382.0,152.0
2636.0,152.0
125.0,153.0
186.0,153.0
364.0,153.0
1561.0,153.0
1641.0,153.0
1765.0,153.0
1783.0,153.0
5035.0,153.0
5040.0,153.0
5054.0,153.0
5557.0,153.0
6323.0,153.0
7408.0,153.0
7736.0,153.0
9547.0,153.0
41.0,154.0
360.0,154.0
528.0,154.0
595.0,154.0
1382.0,154.0
4226.0,154.0
5059.0,154.0
6709.0,154.0
6752.0,154.0
6899.0,154.0
7468.0,154.0
8583.0,154.0
8941.0,154.0
15180.0,154.0
93.0,156.0
1174.0,156.0
5692.0,156.0
608.0,157.0
80.0,158.0
370.0,158.0
752.0,158.0
1577.0,158.0
2732.0,158.0
3678.0,158.0
7408.0,158.0
1061.0,160.0
6176.0,160.0
238.0,161.0
1218.0,161.0
1761.0,161.0
2733.0,161.0
2955.0,161.0
2976.0,161.0
6147.0,161.0
6323.0,161.0
6899.0,161.0
387.0,162.0
396.0,162.0
492.0,162.0
1065.0,162.0
1731.0,162.0
4279.0,162.0
4282.0,162.0
4692.0,162.0
5534.0,162.0
7433.0,162.0
7682.0,162.0
8932.0,162.0
8941.0,162.0
74.0,163.0
125.0,163.0
161.0,163.0
397.0,163.0
415.0,163.0
449.0,163.0
630.0,163.0
1024.0,163.0
4080.0,163.0
6594.0,163.0
6800.0,163.0
15870.0,163.0
1159.0,164.0
1382.0,164.0
2538.0,164.0
2782.0,164.0
4989.0,164.0
11348.0,164.0
12126.0,164.0
15114.0,164.0
74.0,165.0
371.0,165.0
397.0,165.0
521.0,165.0
1184.0,165.0
1295.0,165.0
1508.0,165.0
1933.0,165.0
2261.0,165.0
2955.0,165.0
5035.0,165.0
5040.0,165.0
6323.0,165.0
6594.0,165.0
6800.0,165.0
14046.0,165.0
10374.0,167.0
816.0,168.0
1222.0,168.0
2312.0,168.0
459.0,169.0
9806.0,169.0
35.0,170.0
74.0,170.0
164.0,170.0
369.0,170.0
644.0,170.0
746.0,170.0
1124.0,170.0
1361.0,170.0
2214.0,170.0
2938.0,170.0
5557.0,170.0
5968.0,170.0
5995.0,170.0
7108.0,170.0
9062.0,170.0
9084.0,170.0
9156.0,170.0
9482.0,170.0
9781.0,170.0
9846.0,170.0
16088.0,170.0
400.0,171.0
554.0,171.0
24.0,172.0
193.0,172.0
252.0,172.0
472.0,172.0
1124.0,172.0
1297.0,172.0
1925.0,172.0
4780.0,172.0
7474.0,172.0
9025.0,172.0
2.0,173.0
24.0,173.0
480.0,173.0
1277.0,173.0
2581.0,173.0
6323.0,173.0
9345.0,173.0
12428.0,174.0
69.0,175.0
706.0,175.0
1136.0,175.0
2422.0,175.0
3007.0,175.0
5022.0,175.0
6594.0,175.0
6708.0,175.0
12820.0,175.0
14691.0,175.0
93.0,176.0
7871.0,176.0
1277.0,177.0
54.0,178.0
374.0,178.0
9298.0,178.0
9750.0,178.0
93.0,180.0
651.0,180.0
1218.0,180.0
1450.0,180.0
1764.0,180.0
1863.0,180.0
2875.0,180.0
2955.0,180.0
2969.0,180.0
4516.0,180.0
5359.0,180.0
6836.0,180.0
7161.0,180.0
8779.0,180.0
12889.0,180.0
74.0,181.0
5854.0,181.0
5783.0,183.0
10933.0,183.0
35.0,185.0
74.0,185.0
397.0,185.0
1124.0,185.0
2214.0,185.0
3137.0,185.0
5968.0,185.0
9084.0,185.0
9156.0,185.0
9846.0,185.0
7.0,186.0
55.0,186.0
370.0,186.0
488.0,186.0
647.0,186.0
888.0,186.0
958.0,186.0
1222.0,186.0
2261.0,186.0
2431.0,186.0
2667.0,186.0
3530.0,186.0
3840.0,186.0
4013.0,186.0
4294.0,186.0
4973.0,186.0
7127.0,186.0
6713.0,187.0
9182.0,187.0
9653.0,187.0
1273.0,188.0
1280.0,188.0
8401.0,188.0
515.0,190.0
1232.0,190.0
5512.0,190.0
6822.0,190.0
2155.0,191.0
2359.0,191.0
644.0,193.0
1706.0,193.0
1731.0,193.0
4279.0,193.0
4692.0,193.0
5154.0,193.0
10765.0,193.0
10966.0,193.0
11118.0,193.0
11673.0,193.0
12174.0,193.0
12320.0,193.0
15073.0,193.0
510.0,194.0
534.0,194.0
582.0,194.0
629.0,194.0
706.0,194.0
766.0,194.0
6199.0,194.0
10845.0,194.0
93.0,196.0
2581.0,196.0
5035.0,196.0
66.0,198.0
93.0,198.0
176.0,198.0
236.0,198.0
252.0,198.0
366.0,198.0
506.0,198.0
554.0,198.0
727.0,198.0
750.0,198.0
1106.0,198.0
1280.0,198.0
2434.0,198.0
2581.0,198.0
3772.0,198.0
4603.0,198.0
4780.0,198.0
5035.0,198.0
353.0,199.0
871.0,199.0
1176.0,199.0
1227.0,199.0
1382.0,199.0
1440.0,199.0
2513.0,199.0
2620.0,199.0
4098.0,199.0
4464.0,199.0
4521.0,199.0
5865.0,199.0
6717.0,199.0
6822.0,199.0
6823.0,199.0
1277.0,201.0
5733.0,201.0
6247.0,201.0
10320.0,201.0
1064.0,202.0
3087.0,202.0
656.0,203.0
1460.0,203.0
1620.0,203.0
3470.0,203.0
4677.0,204.0
2390.0,205.0
472.0,207.0
1239.0,207.0
46.0,208.0
195.0,208.0
366.0,208.0
1277.0,208.0
1994.0,208.0
2069.0,208.0
2159.0,208.0
2443.0,208.0
2581.0,208.0
4387.0,208.0
5012.0,208.0
5035.0,208.0
5055.0,208.0
11739.0,208.0
12002.0,208.0
13419.0,208.0
14157.0,208.0
4578.0,213.0
5021.0,213.0
6711.0,213.0
6715.0,213.0
85.0,214.0
609.0,214.0
737.0,214.0
1554.0,214.0
5241.0,214.0
7050.0,214.0
528.0,215.0
587.0,215.0
651.0,215.0
892.0,215.0
1159.0,215.0
1218.0,215.0
1439.0,215.0
1535.0,215.0
1582.0,215.0
2134.0,215.0
2243.0,215.0
2672.0,215.0
4352.0,215.0
4356.0,215.0
4363.0,215.0
4446.0,215.0
4464.0,215.0
4731.0,215.0
5021.0,215.0
5692.0,215.0
6542.0,215.0
6822.0,215.0
6897.0,215.0
7873.0,215.0
8914.0,215.0
11278.0,215.0
11640.0,215.0
12368.0,215.0
14181.0,215.0
14562.0,215.0
255.0,216.0
380.0,216.0
419.0,216.0
420.0,216.0
651.0,216.0
4861.0,216.0
12805.0,220.0
910.0,222.0
1222.0,222.0
7079.0,222.0
8384.0,222.0
64.0,223.0
78.0,223.0
396.0,223.0
461.0,223.0
528.0,223.0
651.0,223.0
1140.0,223.0
1535.0,223.0
1686.0,223.0
1764.0,223.0
2247.0,223.0
2953.0,223.0
2955.0,223.0
2969.0,223.0
4282.0,223.0
4315.0,223.0
4356.0,223.0
4516.0,223.0
4692.0,223.0
4827.0,223.0
5251.0,223.0
5692.0,223.0
5995.0,223.0
6542.0,223.0
6800.0,223.0
7050.0,223.0
8614.0,223.0
8914.0,223.0
8941.0,223.0
10559.0,223.0
12254.0,223.0
12889.0,223.0
15138.0,223.0
59.0,224.0
146.0,224.0
156.0,224.0
415.0,224.0
595.0,224.0
611.0,224.0
1277.0,224.0
2261.0,224.0
4235.0,224.0
1061.0,225.0
1277.0,225.0
6176.0,225.0
1277.0,227.0
278.0,229.0
57.0,230.0
189.0,230.0
473.0,230.0
1224.0,230.0
1277.0,230.0
1911.0,230.0
4297.0,230.0
55.0,231.0
195.0,231.0
364.0,231.0
396.0,231.0
419.0,231.0
420.0,231.0
1511.0,231.0
1731.0,231.0
1932.0,231.0
2953.0,231.0
2955.0,231.0
4282.0,231.0
4747.0,231.0
5185.0,231.0
10541.0,231.0
11117.0,231.0
255.0,232.0
387.0,232.0
1407.0,232.0
1517.0,232.0
1686.0,232.0
1695.0,232.0
2295.0,232.0
5065.0,232.0
5225.0,232.0
5512.0,232.0
5692.0,232.0
5839.0,232.0
6709.0,232.0
6717.0,232.0
6897.0,232.0
7683.0,232.0
9446.0,232.0
9937.0,232.0
10304.0,232.0
10320.0,232.0
10439.0,232.0
10673.0,232.0
10856.0,232.0
11054.0,232.0
11731.0,232.0
11917.0,232.0
11919.0,232.0
11938.0,232.0
12062.0,232.0
12294.0,232.0
12348.0,232.0
67.0,233.0
415.0,233.0
554.0,233.0
681.0,233.0
1928.0,233.0
2596.0,233.0
2892.0,233.0
4358.0,233.0
6897.0,233.0
7050.0,233.0
11416.0,233.0
9312.0,234.0
59.0,235.0
102.0,235.0
337.0,235.0
351.0,235.0
396.0,235.0
528.0,235.0
583.0,235.0
1140.0,235.0
2523.0,235.0
2960.0,235.0
4496.0,235.0
4577.0,235.0
4731.0,235.0
10271.0,235.0
10361.0,235.0
11448.0,235.0
55.0,236.0
415.0,236.0
892.0,236.0
967.0,236.0
1229.0,236.0
1695.0,236.0
369.0,237.0
370.0,237.0
891.0,237.0
952.0,237.0
1095.0,237.0
1925.0,237.0
3957.0,237.0
10321.0,237.0
16478.0,237.0
362.0,239.0
900.0,239.0
1460.0,239.0
4618.0,239.0
16148.0,239.0
1061.0,240.0
13150.0,240.0
871.0,242.0
1826.0,242.0
2958.0,242.0
2965.0,242.0
11070.0,242.0
196.0,246.0
255.0,246.0
308.0,246.0
353.0,246.0
633.0,246.0
734.0,246.0
910.0,246.0
1095.0,246.0
2136.0,246.0
5617.0,246.0
6535.0,246.0
6709.0,246.0
9315.0,246.0
9792.0,246.0
64.0,247.0
93.0,247.0
99.0,247.0
266.0,247.0
357.0,247.0
369.0,247.0
375.0,247.0
415.0,247.0
555.0,247.0
565.0,247.0
583.0,247.0
656.0,247.0
1065.0,247.0
1382.0,247.0
1427.0,247.0
2364.0,247.0
2742.0,247.0
4098.0,247.0
4170.0,247.0
4464.0,247.0
4594.0,247.0
4731.0,247.0
6310.0,247.0
8891.0,247.0
10725.0,247.0
11134.0,247.0
11345.0,247.0
1500.0,248.0
1136.0,249.0
2359.0,249.0
4269.0,249.0
4284.0,249.0
5534.0,249.0
5804.0,249.0
7050.0,249.0
9189.0,249.0
2782.0,250.0
415.0,252.0
427.0,252.0
587.0,252.0
2473.0,252.0
62.0,253.0
70.0,253.0
119.0,253.0
146.0,253.0
